,asin,product_title,product_price,product_original_price,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,has_variations,product_availability
507,B08P2FYSLT,Ring Retrofit Kit for Ring Video Doorbell Wired (2021 Release),9.99,,4.3,536,1,9.99,False,False,True,False,50+ bought in past month,False,
508,B0BZ3X7Z7M,"All-New, Made for Amazon Battery Base for Echo Show 8 (3rd Gen, 2023 release)",49.99,,3.9,87,6,43.11,False,False,True,True,300+ bought in past month,False,
509,B07TC7D9CS,"Ring Stick Up Cam Elite, Power over Ethernet HD Security Camera with Two-Way Talk, Night Vision, Works with Alexa - White",199.99,,4.4,618,1,199.99,False,False,True,True,300+ bought in past month,True,
510,B0C1HZW4L8,"TCL 43-Inch Class S4 4K LED Smart TV with Fire TV (43S450F, 2023 Model), Dolby Vision HDR, Dolby Atmos, Alexa Built-in, Apple Airplay Compatibility, Streaming UHD Television, Black",,,4.5,451,4,189.99,False,False,False,False,500+ bought in past month,False,
511,B0B5W5FK78,"Certified Refurbished Amazon eero 6+ mesh Wi-Fi router | Fast and reliable gigabit speeds | connect 75+ devices | Coverage up to 1,500 sq. ft. | 2022 release",124.99,,4.6,406,1,124.99,False,False,True,False,500+ bought in past month,False,
512,B0D6HLRD9H,Amazon Fire TV Stick 4K with USB Power Cable (eliminates the need for AC adapter),74.98,,4.7,12,1,74.98,False,False,False,False,,False,
513,B0C1J52FS3,"TCL 65-Inch Q6 QLED 4K Smart TV with Fire TV (65Q650F, 2023 Model) Dolby Vision, Dolby Atmos, HDR Pro+, Voice Remote with Alexa, Streaming UHD Television",441.22,524.04,4,544,1,441.22,False,False,True,False,200+ bought in past month,False,
514,B0CNXBRHZ7,"Universal Remote Control for Samsung Smart TVs (with Netflix,Hulu&amp;Prime Buttoons)",8.49,,4,191,1,8.49,False,False,True,False,($1.70$1.70/Item),False,
515,B078H7F8P8,"Sengled Zigbee Smart Bulb, Smart Hub Required, Works with SmartThings and Echo with built-in Hub, Voice Control with Alexa and Google Home, Daylight 60W Equivalent A19 Alexa Light Bulb, 1 Pack",,,4.2,5357,2,9.99,False,False,False,True,This product is certified by Amazon to work with Alexa. This product can be controlled with your voice through Alexa-enabled devices such as Amazon Echo and Amazon Tap.,False,
516,B0B1SCDKCW,"Made for Amazon Soccer Ball Stand, for Amazon Echo Dot (4th &amp; 5th Gen)",19.99,,4.7,1160,1,19.99,False,False,True,True,50+ bought in past month,False,
517,B09CFWVWTL,4 Year Protection Plan for 75&quot; Amazon Fire TV Omni Series,100.99,134.99,3.6,92,1,100.99,False,False,False,False,100+ bought in past month,False,
518,B09CG4641F,4 Year Protection Plan for 65&quot; Amazon Fire TV Omni Series,85.99,114.99,3.9,221,1,85.99,False,False,False,False,100+ bought in past month,False,
519,B0B29K9TYK,WiZ Clear 40W BA11 Tunable White Filament LED Smart Candle-Shaped Bulb - Pack of 1 - E26- Indoor - Connects to Your Existing Wi-Fi - Control with Voice or App - Matter Compatible,12.46,13.99,3.4,9,1,12.46,False,False,True,False,List: ,False,
520,B0D933KGTC,Ring Battery Doorbell with Ring Stick Up Cam Battery (White) and Ring Indoor Cam 2nd Gen (White),239.99,259.97,,0,1,239.99,False,False,False,False,Was: ,False,
521,B09S1GGJZ2,"Echo Buds (2023 release) Replacement Charging Case, Glacier White",24.99,,4.1,7,1,24.99,False,False,True,False,,False,
522,B0DJDP31D5,"New Amazon Fire HD 8 Tablet (32GB Emerald, 2024 release) + Standing Cover (Emerald)",132.98,,,0,1,132.98,False,False,False,False,,False,
523,B09TXDNRJ8,Made for Amazon Bluetooth Kids Headphones with Boom Microphone Ages (7-12) | Blue,39.99,,4.6,502,1,39.99,False,False,True,False,200+ bought in past month,False,
524,B07YNRQJGW,"Nupro Heavy Duty Shock-Proof Standing Cover with Screen Protector For Fire 7 Tablet, Plum",12.5,24.99,4.5,2883,1,12.5,False,False,True,False,List: ,False,
525,B0D488BBJX,"Blink Outdoor 4 + Blink Mini 2 — Smart security cameras, two-way talk, HD live view, motion detection, set up in minutes, Works with Alexa — 1 camera system + Mini 2 (White)",139.98,,4.7,27,1,139.98,False,False,False,False,,False,
526,B0866YH121,Certified Refurbished Amazon eero Pro 6 tri-band mesh Wi-Fi 6 router with built-in Zigbee smart home hub,174.99,,4.5,483,1,174.99,False,False,True,True,500+ bought in past month,False,
527,B0D932C15H,Ring Battery Doorbell with Ring Chime,124.99,,4,10,1,124.99,False,False,False,False,,False,
528,B0BFDMR95P,"Amysen Smart Plug ,Compatible with Alexa Only ,Smart Outlet Bluetooth Mesh,Simple Setup with One Voice Command , Remote Control and Voice Control, ETL &amp; FCC Certified, 4 Pack New (4 Pack)",18.99,,4,1285,1,18.99,False,False,True,False,300+ bought in past month,False,
529,B08PFQT9Y4,"Star Wars The Mandalorian Remote Cover, for Fire TV Alexa Voice Remote Gen 3 (Grogu Green)",19.99,,4.7,3319,1,19.99,False,False,True,False,50+ bought in past month,False,
530,B0CGXCM67D,"Replacement Voice Remote Control Fit for AMZ Smart TVs Stick Lite,AMZ Smart TVs Stick (2nd/3rd Gen), Smart TVs Cube (1st/2nd/3rd Gen), for AMZ Smart TVs Stick Lite/4K Max (for Samsung)",6.99,,4.3,37,1,6.99,False,False,True,False,Price may vary by color,False,
531,B0876MHT5J,"Echo Buds with Active Noise Cancellation (2021 release, 2nd gen) Ear Tips and Wing Tips Fit Kit",14.99,,4.1,169,1,14.99,False,False,True,False,Also available in Black,False,
532,B01JS9CCHC,"Beams MB990 300 Lumen LED UltraBright Wireless Battery Powered Motion Sensing Indoor/Outdoor Ceiling Light, 1-Pack, White",29.99,,4.4,4684,1,29.99,False,False,True,False,400+ bought in past month,False,
533,B075F9PYGR,Fire TV Blaster - Add Alexa voice controls for power and volume on your TV and soundbar (requires compatible Fire TV and Echo devices),14.99,34.99,3.8,3600,1,14.99,False,False,True,False,50+ bought in past month,False,
534,B07B8HB8WL,"Kindle Oasis Water-Safe Fabric Cover, Punch Red",25.99,39.99,4.5,9297,3,23.91,False,False,True,False,100+ bought in past month,False,
535,B0BWFGL11Q,"Blink Outdoor 4 (4th Gen) + Blink Mini – Smart security camera, two-way talk, HD live view, motion detection, set up in minutes, Works with Alexa – 5 camera system + Mini (White)",429.98,,4.4,84,1,429.98,False,False,False,True,This product is certified by Amazon to work with Alexa. This product can be controlled with your voice through Alexa-enabled devices such as Amazon Echo and Amazon Tap.,False,
536,B0876QZ268,Certified Refurbished Ring Chime Pro,54.99,,4.5,675,1,54.99,False,False,True,False,400+ bought in past month,False,
537,B0D9YJ9HMX,"2 Pack Cat Deterrent for Yard Solar Indoor&amp;Outdoor Motion Sensor Alarm, Ultrasonic Cat Deterrent Outdoor, Ultrasonic Solar Infrared Induction Alarm with White Flashing Light for Home, Farm, Pond",29.99,35.99,5,5,1,29.99,False,False,True,False,Typical: ,False,
538,B09PH3JXJT,"Made for Amazon, Disney Mickey Mouse Steamboat Willie-inspired stand for Amazon Echo Show 5 (1st and 2nd Gen)",14.99,24.99,4.6,3151,16,8.51,False,False,True,False,100+ bought in past month,False,
539,B0BLV3TP13,"All-New, Made for Amazon No Drill No Stud TV Wall Mount for 32-85” TVs up to 100lbs, Compatible with Amazon Fire TVs",39.99,,4.5,23,1,39.99,False,False,True,False,50+ bought in past month,False,
540,B0CCZRQ8ZQ,"Ring Pan Tilt Stick Up Cam Plug-In, 1080p HD Plug-In Indoor/Outdoor Camera with 360° Pan-Tilt, Color Night Vision, Live View, Two-way Talk, Built-in Siren, Motion Detection, Works with Alexa, Black",129.99,,4.8,86,1,129.99,False,False,False,True,This product is certified by Amazon to work with Alexa. This product can be controlled with your voice through Alexa-enabled devices such as Amazon Echo and Amazon Tap.,False,
541,B0B83CNM5Q,"Ring Spotlight Cam Pro, Wired | 3D Motion Detection, Two-Way Talk with Audio+, and Dual-Band Wifi (2022 release) - Black",249.99,266.98,,0,1,249.99,False,False,False,False,Was: ,False,
542,B09SVHP9X8,Amazon Echo Frames (3rd Gen) | Smart glasses with Alexa | Modern Rectangle frames in Charcoal Gray with blue light filtering lenses,299.99,,3.8,135,1,299.99,False,False,True,True,,False,
543,B0CC774QGY,"Blink Outdoor 4 (4th Gen) + Blink Mini – Smart security camera, two-way talk, HD live view, motion detection, set up in minutes, Works with Alexa – 4 camera system + Mini (Black)",369.98,,4.3,55,1,369.98,False,False,False,True,This product is certified by Amazon to work with Alexa. This product can be controlled with your voice through Alexa-enabled devices such as Amazon Echo and Amazon Tap.,False,
544,B09SWTG9GF,"International Version – Kindle – The lightest and most compact Kindle, now with a 6” 300 ppi high-resolution display, and 2x the storage – Black",119.99,,4.7,280,1,119.99,False,False,False,True,500+ bought in past month,True,
545,B09LCTMP49,Made for Amazon Stand with USB-A charging ports for Echo (4th Gen),27.99,,4.5,935,8,14.62,False,False,True,True,200+ bought in past month,False,
546,B085WTBGYC,2-Year Protection Plan plus Accident Protection for Echo Buds,19.99,,4.2,554,1,19.99,False,False,False,False,100+ bought in past month,False,
547,B0DHDG4ZT3,"Fire 7 Kids Tablet, 7&quot; (16 GB, Blue) Backpack Bundle",119.98,,,0,1,119.98,False,False,False,False,,False,
548,B09TLJCHHQ,"Ring Smart Lighting – Outdoor Motion-Sensor, Black (Bridge required)",24.99,,4.1,1882,1,24.99,False,False,True,True,100+ bought in past month,True,
549,B08FGS3PZS,"Made For Amazon, Battery Base for Echo (4th generation). Not compatible with previous generations of Echo or Echo Dot (1st Gen, 2nd Gen, or 3rd Gen).",43.99,,4.6,8237,5,36.85,False,False,True,True,300+ bought in past month,False,
550,B0DF1N82FG,Echo 4th Gen with TP-Link Tapo Smart Color Bulb,99.99,124.98,5,2,1,99.99,False,False,False,False,List: ,False,
551,B0851LH557,2-Year Accident Protection Plan for All New Amazon Luna Controller,5.99,,4.3,470,1,5.99,False,False,False,False,50+ bought in past month,False,
552,B084DCJGRP,2-Year Accident Protection for Echo Show 8 (2nd Gen),17.99,,4.6,960,1,17.99,False,False,False,False,,False,
553,B08F6FYN6B,"Amazon Fire HD 10 Plus tablet, 10.1&quot;, 1080p Full HD, 32 GB, (2021 release), Slate",,,4.6,28514,1,,False,False,False,True,100+ bought in past month,False,
554,B084NV7XRG,Certified Refurbished Echo Show 10 (3rd Gen) | HD smart display with motion and Alexa | Charcoal,219.99,,4.4,1842,1,219.99,False,False,True,False,300+ bought in past month,True,
555,B0BQT4S9Q1,"All-New Made for Amazon, Disney Mickey Mouse-inspired Stand for Amazon Echo Show 5 (2023 Release)",39.99,,4.7,187,12,21.14,False,False,True,False,200+ bought in past month,False,
556,B08HCJHCHG,"Made For Amazon Phone Clip, for Luna Controller",14.99,,4.3,2313,1,14.99,False,False,True,False,200+ bought in past month,False,
557,B0BRRXP6ZC,"Ring Floodlight Cam Wired Plus with All-new Ring Indoor Cam, White",209.99,259.98,4.6,103,1,209.99,False,False,False,False,Was: ,False,
558,B08G9D9SDP,Made for Amazon PowerWave 5W Wireless Charging Pad for Amazon Echo Buds (2nd Gen with Wireless Charging),17.99,,4.1,818,12,7.82,False,False,True,False,100+ bought in past month,False,
559,B09DRDQC74,Ring Doorplate Sign,9.99,,4,1601,1,9.99,False,False,True,False,100+ bought in past month,False,
560,B0875MQ391,"Made for Amazon, Kids Bluetooth Headset Ages (3-7)",,,4.5,2717,1,,False,False,False,False,,False,
561,B09MV5CZX4,4-Year Protection plan for Amazon Fire TV 65&quot; Omni QLED Series 4K,119.99,159.99,1.4,3,1,119.99,False,False,False,False,50+ bought in past month,False,
562,B07VYPXDLL,"Ring Indoor/Outdoor Power Adapter (Micro USB) for Stick Up Cam Wired, Stick Up Cam Elite - White",39.99,,3.1,2,1,39.99,False,False,True,False,,True,
563,B07QTVYBW6,Ceiling Mount White - Spotlight Cam Wired,19.99,,4.3,1753,1,19.99,False,False,True,False,100+ bought in past month,False,
564,B0B64GXTVL,"Certified Refurbished Amazon eero Pro 6E mesh Wi-Fi router | Fast and reliable gigabit + speeds | connect 100+ devices | Coverage up to 2,000 sq. ft. | 2022 release",224.99,,4.4,287,1,224.99,False,False,True,False,500+ bought in past month,False,
565,B0B4F648Z7,Nupro Kickstand Case for Kindle Paperwhite (2021 Release) and Kindle Paperwhite Signature Edition (2021 Release),24.99,,4.4,188,9,7.96,False,False,True,False,200+ bought in past month,False,
566,B09DTXJH93,"Made for Amazon Remote Cover Case, for Alexa Voice Remote Lite (2nd Generation)",14.99,,4.5,131,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
567,B0BLL5RD4X,Made for Amazon Clear Case and Screen Protector for Amazon Fire Max 11 (2023 Release),29.99,,4.4,139,5,12.97,False,False,True,True,50+ bought in past month,False,
568,B07Y926SS8,"Ring Retrofit Alarm Kit - existing wired security system and Ring Alarm required, professional installation recommended",79.99,,4.6,1251,2,79.19,False,False,True,True,200+ bought in past month,False,
569,B09534DXC5,Made for Amazon Universal Full-Motion TV Wall Mount for 50-82&quot; TVs and Compatible with Amazon Fire TVs,99.99,,4.6,482,1,99.99,False,False,True,False,300+ bought in past month,False,
570,B0DHDGJLZR,"Fire HD 10 Kids Tablet, 10.1&quot; (32 GB, Blue) Sleeve Bundle",214.98,,3,2,1,214.98,False,False,False,False,,False,
571,B0C67BQKTS,"Blink Wired Floodlight Camera + Video Doorbell | Two-way audio, HD day and night video, motion detection, Works with Alexa - (Black)",149.98,,4.5,111,1,149.98,False,False,False,False,,False,
572,B0CKM5SL7Z,"Blink Video Doorbell + 1 Outdoor 4 smart security camera (4th Gen) with Sync Module 2 | Two-year battery life, motion detection, two-way audio, HD video, Works with Alexa",159.98,,4.2,68,1,159.98,False,False,False,False,,False,
573,B0CL8CP94F,"Echo Dot (5th Gen, 2022 release) in Glacier White bundle with TP-Link Kasa Smart Color Bulb",60.48,72.98,4.7,715,1,60.48,False,False,False,False,List: ,False,
574,B01MRFY61G,Remotes SC2-FT16K Universal Remote Attachment for Amazon Fire TV Streaming Player,29.99,,4.3,5587,1,29.99,False,False,True,True,50+ bought in past month,False,
575,B0D325MBZR,Amazon Echo Frames (3rd Gen) + Echo Pop | Smart glasses with Alexa | Round frames in Blue Tortoise with prescription ready lenses,269.99,309.98,2.8,17,1,269.99,False,False,False,False,List: ,False,
576,B0BX79SLY9,"All-new Ring Indoor Cam (2nd Gen), White with 10 ft. USB-A to Micro USB Power Cable",74.98,,4.7,124,1,74.98,False,False,False,False,,False,
577,B08HSVCB5M,Ring Alarm Pro 14-Piece Kit - built-in eero Wi-Fi 6 router and 30-day free Ring Protect Pro subscription,379.99,,4.5,1569,1,379.99,False,True,True,True,400+ bought in past month,False,
578,B0C4ZQTQVF,"Case for Amazon Fire HD 10, (13th Gen, 2023 release)",34.99,,4.5,85,4,32.61,False,False,True,False,100+ bought in past month,False,
579,B09BFSLWY2,"Amazon Basics Smart A19 LED Light Bulb, Color Changing, 7.5W (60W Equivalent), 800LM, Works with Alexa Only, 2.4 GHz Wi-Fi, No Hub Required, 4-Pack, Multicolor",41.99,,4.4,1122,4,35.07,False,False,False,True,100+ bought in past month,False,Only 1 left in stock - order soon.
580,B09B34J813,Made for Amazon In-Wall Power &amp; Cabling Kit for Wall Mounted TVs,59.99,,4.3,103,2,59.95,False,False,True,False,More Buying Choices,False,
581,B09CG37NDW,4 Year Protection Plan for 55&quot; Amazon Fire TV Omni Series,63.99,84.99,4.5,221,1,63.99,False,False,False,False,100+ bought in past month,False,
582,B08B3WS3FH,1-Year Accident Protection Plan for Kindle Paperwhite,19.99,,4.1,8,1,19.99,False,False,False,False,50+ bought in past month,False,
583,B088D72F7K,"Made for Amazon Remote Cover Case for Fire TV Edition, Fire TV Omni Series, and Fire TV 4-series",14.99,,4.7,300,1,14.99,False,False,True,False,,False,
584,B0D92HZS8M,Echo Spot Bundle: Includes Echo Spot (2024 Release) | Glacier White &amp; Made for Amazon Stand with USB-C and USB-A Charging Ports | Glacier White,109.98,,4.7,90,1,109.98,False,False,False,False,,False,
585,B0D8SDKSWT,"Panasonic W95 Series 55-inch Mini LED 4K Ultra HD Smart TV with Amazon Fire TV Built-in, Local Dimming Ultra, 144Hz Refresh Rate and Alexa Built in - TV-55W95AP",999.99,,5,2,1,999.99,False,False,True,False,List: ,False,
586,B077T42FZY,Dot Genie Deluxe Mount for Amazon Echo Dot 2nd Generation Alexa: The Simplest and Cleanest High-End Outlet Wall Mount Hanger Stand for Kitchen and Bathroom Speakers (Black),24.99,,4.6,2966,1,24.99,False,False,True,True,50+ bought in past month,False,
587,B0CZW2FMFP,"Ring Video Doorbell (Satin Nickel) with Ring Stick Up Cam (Plug-In) and Ring Indoor Cam, White",259.97,,4.6,208479,1,259.97,False,False,False,False,,True,
588,B09DTVWNJ9,"Made for Amazon Remote Cover Case, for Alexa Voice Remote Lite (2nd Generation)",15.99,,4.4,196,1,15.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
589,B0BWKTMXNT,"Made for Amazon Clear Case for Amazon Fire HD 10, (13th Gen, 2023 release)",29.99,,4.4,156,6,25.51,False,False,True,True,200+ bought in past month,False,
590,B08R7C264D,Alexa Sticker Sheet,4.99,,4.7,5,1,4.99,False,False,True,False,,False,
591,B09S1GGTLZ,"Echo Buds (2023 release) Replacement Charging Case, Black",24.99,,4,19,1,24.99,False,False,True,False,,False,
592,B08R4SV2C1,"Made For Amazon Case, in Raspberry, with Screen Protector for Kindle 10th Generation - 2019 release",9.99,14.99,4.6,539,3,8.21,False,False,True,True,List: ,False,
593,B0D9344TXC,Ring Battery Doorbell with Ring Indoor Cam 2nd Gen (White),139.99,159.98,5,1,1,139.99,False,False,False,False,Was: ,False,
594,B0CVSFGT71,"Amazon eero PoE Gateway and eero PoE 6, ceiling/wall-mountable dual-band Wi-Fi 6 access point",699.98,,4.2,29,1,699.98,False,False,False,False,,False,
